"cow","year","terrorinclead","terrorinc","totspendrevlog","transferslog","welfarelog","poplog","democ","govcap","conflict","govleft","tradelog","europe","africa","asia","america","gdppclog","totspendrevper","welfarepercent","transfersper"
210,1991,5,1,-0.694147646427155,-1.33979249000549,-1.14570379257202,16.5282192230225,10,1.14285922050476,1,0,4.72884321212769,1,0,0,0,9.80405426025391,49.9500007629395,31.8000011444092,26.1900005340576
210,1992,1,5,-0.707246124744415,-1.33180618286133,NA,16.5353603363037,10,1.1063916683197,0,0,4.69286155700684,1,0,0,0,9.85560989379883,49.2999992370605,NA,26.3999996185303
210,1993,1,1,-0.687562823295593,-1.29062068462372,-1.11840689182281,16.5419998168945,10,1.07531630992889,0,0,4.64157342910767,1,0,0,0,9.87111854553223,50.2799987792969,32.6800003051758,27.5099983215332
210,1994,1,1,-0.731887996196747,-1.40854001045227,-1.22010219097137,16.5486507415771,10,1.03019452095032,0,0,4.65513849258423,1,0,0,0,9.9102144241333,48.1000022888184,29.519998550415,24.4499988555908
210,1995,0,1,-0.773923516273499,-1.34938395023346,-1.17344355583191,16.5537700653076,10,1.00407600402832,0,1,4.6909384727478,1,0,0,0,9.96071815490723,46.1199989318848,30.9300003051758,25.9400005340576
211,1975,2,2,-0.916790843009949,-1.9747211933136,-1.60544586181641,16.0973796844482,10,1.61581814289093,0,0,4.67314672470093,1,0,0,0,8.81046009063721,39.9799995422363,20.0799999237061,13.8800010681152
211,1976,0,2,-0.913544476032257,-1.97544193267822,NA,16.0990104675293,10,1.60507357120514,0,0,4.72935914993286,1,0,0,0,8.8744478225708,40.1100006103516,NA,13.8700008392334
211,1977,6,0,-0.880682289600372,-1.95404314994812,NA,16.1001396179199,10,1.60710024833679,0,0,4.71756649017334,1,0,0,0,8.91811466217041,41.4500007629395,NA,14.1700000762939
211,1978,14,6,-0.857785999774933,-1.95545554161072,NA,16.1009502410889,10,1.62608170509338,0,0,4.68176889419556,1,0,0,0,9.02087306976318,42.4099998474121,NA,14.1499996185303
211,1979,7,14,-0.851439714431763,-1.94631016254425,NA,16.1016597747803,10,1.63514602184296,0,0,4.77739334106445,1,0,0,0,9.15694046020508,42.6800003051758,NA,14.2800006866455
211,1980,9,7,-0.827593266963959,-1.95970499515533,-1.61244249343872,16.1026802062988,10,1.60212361812592,0,0,4.78459072113037,1,0,0,0,9.31018543243408,43.7099990844727,19.939998626709,14.0899982452393
211,1981,2,9,-0.807660579681396,-1.927579164505,-1.58279597759247,16.1031894683838,10,1.63642704486847,0,0,4.85253810882568,1,0,0,0,9.36503410339355,44.5900001525879,20.5400009155273,14.5500001907349
211,1982,5,2,-0.780449509620667,-1.93240189552307,-1.59061622619629,16.1035900115967,10,1.6603147983551,0,0,4.92178010940552,1,0,0,0,9.38840293884277,45.8199996948242,20.3799991607666,14.4799995422363
211,1983,9,5,-0.80653989315033,-1.8964536190033,-1.56017172336578,16.1035900115967,10,1.67464065551758,0,0,4.94283390045166,1,0,0,0,9.38025188446045,44.6399993896484,21.0100002288818,15.0099992752075
211,1984,9,9,-0.78526246547699,-1.8024160861969,-1.50778424739838,16.1032905578613,10,1.65844261646271,0,0,5.00669765472412,1,0,0,0,9.45414924621582,45.5999984741211,22.1399993896484,16.4899997711182
211,1985,4,9,-0.787238121032715,-1.78498256206512,-1.48633575439453,16.1037902832031,10,1.61868858337402,0,0,4.96999931335449,1,0,0,0,9.52054214477539,45.5099983215332,22.6200008392334,16.7799987792969
211,1986,3,4,-0.806091964244843,-1.79155945777893,-1.51185750961304,16.1042003631592,10,1.64992475509644,0,0,4.87060976028442,1,0,0,0,9.59859180450439,44.6599998474121,22.0500011444092,16.6700000762939
211,1987,2,3,-0.808109223842621,-1.78379130363464,-1.51914024353027,16.1050090789795,10,1.67283797264099,0,0,4.84780883789062,1,0,0,0,9.71522808074951,44.5699996948242,21.8900012969971,16.7999992370605
211,1988,5,2,-0.837941765785217,-1.81216633319855,-1.5554233789444,16.1082496643066,10,1.65406739711761,0,0,4.90508890151978,1,0,0,0,9.8246603012085,43.2599983215332,21.1100006103516,16.3299999237061
211,1989,2,5,-0.861802577972412,-1.83822238445282,-1.56494271755219,16.1118793487549,10,1.25795757770538,0,0,4.97266387939453,1,0,0,0,9.85103607177734,42.2399978637695,20.9099998474121,15.9099998474121
211,1990,1,2,-0.843040227890015,-1.83508467674255,-1.56542110443115,16.1148300170898,10,1.24033069610596,0,0,4.94632005691528,1,0,0,0,9.87359523773193,43.0400009155273,20.8999996185303,15.9599990844727
211,1991,2,1,-0.845133483409882,-1.80849874019623,-1.54411840438843,16.1185493469238,10,1.23328936100006,1,0,4.92225551605225,1,0,0,0,9.9102144241333,42.9500007629395,21.3500003814697,16.3899993896484
211,1992,1,2,-0.847464561462402,-1.81523287296295,-1.54787254333496,16.1225891113281,10,1.15603220462799,0,0,4.88956212997437,1,0,0,0,9.95574760437012,42.8499984741211,21.269998550415,16.2800006866455
211,1993,2,1,-0.818937182426453,-1.79516518115997,-1.50688123703003,16.1265106201172,10,1.10375344753265,0,0,4.84360837936401,1,0,0,0,9.93991565704346,44.0900001525879,22.1600017547607,16.6100006103516
211,1994,2,2,-0.805868029594421,-1.83383214473724,-1.53386676311493,16.1295890808105,10,1.06013476848602,0,0,4.88639163970947,1,0,0,0,9.98007774353027,44.6700019836426,21.5699996948242,15.9800024032593
211,1995,1,2,-0.819390892982483,-1.80910909175873,-1.63680911064148,16.1316795349121,10,1.04574406147003,0,0,4.91381883621216,1,0,0,0,10.040940284729,44.0699996948242,19.4600009918213,16.3800010681152
212,1975,0,0,-0.816445410251617,-2.07544946670532,-1.73840820789337,12.7952499389648,10,1.49422967433929,0,1,5.26055526733398,1,0,0,0,8.92903804779053,44.2000007629395,17.5800018310547,12.5500011444092
212,1976,0,0,-0.803855299949646,-2.02798819541931,NA,12.7963600158691,10,1.44792747497559,0,1,5.20222520828247,1,0,0,0,8.93761253356934,44.7600021362305,NA,13.1600008010864
212,1977,0,0,-0.710089862346649,-1.97184348106384,NA,12.7985696792603,10,1.47484314441681,0,1,5.19777536392212,1,0,0,0,8.96750545501709,49.1599998474121,NA,13.9200000762939
212,1978,0,0,-0.693947494029999,-2.00916934013367,NA,12.8002300262451,10,1.48367595672607,0,1,5.17726469039917,1,0,0,0,9.08023166656494,49.9599990844727,NA,13.4100017547607
212,1979,1,0,-0.742127358913422,-2.04330253601074,NA,12.8035297393799,10,1.45462095737457,0,1,5.24478530883789,1,0,0,0,9.20903968811035,47.6100006103516,NA,12.9599990844727
212,1980,1,1,-0.696352303028107,-2.06356811523438,-1.65548181533813,12.8073797225952,10,1.38077759742737,0,0,5.24508190155029,1,0,0,0,9.30237293243408,49.8400001525879,19.1000003814697,12.7000007629395
212,1981,0,1,-0.676093459129333,-2.03791570663452,-1.62658405303955,12.809289932251,10,1.38904476165771,0,0,5.23639583587646,1,0,0,0,9.31172275543213,50.8600006103516,19.6599998474121,13.0300016403198
212,1982,1,0,-0.6945481300354,-2.09882831573486,-1.63578188419342,12.8090200424194,10,1.31587660312653,0,0,5.25580739974976,1,0,0,0,9.24773216247559,49.9300003051758,19.4799995422363,12.2599992752075
212,1983,0,1,-0.660486400127411,-2.10537505149841,-1.67664659023285,12.809289932251,10,1.37844002246857,0,0,5.25920248031616,1,0,0,0,9.24116039276123,51.6599998474121,18.7000007629395,12.1799983978271
212,1984,1,0,-0.6945481300354,-2.17331266403198,-1.94421148300171,12.8109397888184,10,1.36161756515503,0,0,5.36522531509399,1,0,0,0,9.36039733886719,49.9300003051758,14.3100004196167,11.3800010681152
212,1985,0,1,-0.673736751079559,-2.11943054199219,-1.89979016780853,12.8136596679688,10,1.33393514156342,0,0,5.42085695266724,1,0,0,0,9.42666053771973,50.9800033569336,14.960000038147,12.0100002288818
212,1986,1,0,-0.711514830589294,-2.15935087203979,-1.81277894973755,12.8199100494385,10,1.42526733875275,0,0,5.34877347946167,1,0,0,0,9.57990169525146,49.0900001525879,16.3199996948242,11.5400009155273
212,1987,0,1,-0.691748142242432,-2.11361885070801,-1.76258909702301,12.8258399963379,10,1.46114194393158,0,0,5.33240985870361,1,0,0,0,9.71305274963379,50.0699996948242,17.1599998474121,12.0800018310547
212,1988,0,0,-0.727738618850708,-2.17771625518799,-1.81400501728058,12.8301401138306,10,1.4914733171463,0,0,5.37829971313477,1,0,0,0,9.89075660705566,48.2999992370605,16.3000011444092,11.3299980163574
212,1989,0,0,-0.734177529811859,-2.19283413887024,-1.8375940322876,12.8415899276733,10,0.999300479888916,0,0,5.37304449081421,1,0,0,0,9.97431945800781,47.9900016784668,15.9200000762939,11.1600008010864
212,1990,0,0,-0.69555002450943,-2.15072274208069,-1.91528391838074,12.8529100418091,10,0.964585542678833,0,0,5.3650975227356,1,0,0,0,9.96941566467285,49.8800010681152,14.7300004959106,11.6400003433228
212,1991,0,0,-0.90906685590744,-2.12863183021545,-1.89778685569763,12.8664398193359,10,0.966488659381866,0,0,5.36569404602051,1,0,0,0,10.0310001373291,40.2900009155273,14.9900007247925,11.8999996185303
212,1992,0,0,-0.889648795127869,-2.01740622520447,-1.79757630825043,12.8802900314331,10,1.00085282325745,0,0,5.3021674156189,1,0,0,0,10.1275901794434,41.0800018310547,16.5699996948242,13.2999982833862
212,1993,0,0,-0.879717767238617,-2.00916934013367,-1.78856456279755,12.8944597244263,10,1.05208647251129,0,0,5.31227588653564,1,0,0,0,10.2520599365234,41.4900016784668,16.7199993133545,13.4100017547607
212,1994,0,0,-0.789658069610596,-2.08425307273865,-1.85278415679932,12.9086799621582,10,1.06493091583252,0,0,5.29945802688599,1,0,0,0,10.3215103149414,45.4000015258789,15.6800003051758,12.4400005340576
212,1995,0,0,-0.843040227890015,-2.08184432983398,-1.79036045074463,12.9226903915405,10,1.09507250785828,0,0,5.29435729980469,1,0,0,0,10.3884401321411,43.0400009155273,16.689998626709,12.4700012207031
220,1975,41,42,-1.05211043357849,-1.58914518356323,-1.36766886711121,17.7801094055176,8,1.55291378498077,0,0,3.58639931678772,1,0,0,0,8.76248931884766,34.9200019836426,25.4700012207031,20.4099998474121
220,1976,30,41,-1.00021600723267,-1.58425760269165,NA,17.7840805053711,8,1.55473434925079,0,0,3.6648006439209,1,0,0,0,8.81075763702393,36.7799987792969,NA,20.5100002288818
220,1977,17,30,-1.01417922973633,-1.55400323867798,NA,17.7885303497314,8,1.56248569488525,0,0,3.68802428245544,1,0,0,0,8.87346839904785,36.2699966430664,NA,21.1399993896484
220,1978,21,17,-1.01998603343964,-1.51140415668488,NA,17.7928695678711,8,1.56187760829926,0,0,3.65342164039612,1,0,0,0,8.97638893127441,36.0599975585938,NA,22.060001373291
220,1979,44,21,-0.975510060787201,-1.49032247066498,NA,17.7971706390381,8,1.59436464309692,0,0,3.70455193519592,1,0,0,0,9.11316871643066,37.7000007629395,NA,22.5299987792969
220,1980,37,44,-0.925583779811859,-1.46360743045807,-1.27046883106232,17.8022708892822,8,1.53665590286255,0,0,3.76593518257141,1,0,0,0,9.22503185272217,39.629997253418,28.0699996948242,23.1400012969971
220,1981,49,37,-0.90881872177124,-1.41510546207428,-1.21402311325073,17.8078594207764,8,1.5675243139267,0,0,3.8089804649353,1,0,0,0,9.28905868530273,40.2999992370605,29.6999988555908,24.2899990081787
220,1982,46,49,-0.894529223442078,-1.37634408473969,-1.1753853559494,17.8133392333984,8,1.60682809352875,0,1,3.80264282226562,1,0,0,0,9.32874584197998,40.8800010681152,30.8699989318848,25.25
220,1983,42,46,-0.885519087314606,-1.35945773124695,-1.16123259067535,17.8178901672363,8,1.62448871135712,0,1,3.79044938087463,1,0,0,0,9.33087539672852,41.25,31.310001373291,25.6800003051758
220,1984,23,42,-0.875388741493225,-1.36023688316345,-1.16187155246735,17.8218803405762,8,1.59672212600708,0,1,3.84911417961121,1,0,0,0,9.39457702636719,41.6700019836426,31.2900009155273,25.6599998474121
220,1985,41,23,-0.873470783233643,-1.34515237808228,-1.14916908740997,17.8259296417236,8,1.54683339595795,0,1,3.84588003158569,1,0,0,0,9.45148086547852,41.75,31.689998626709,26.0500011444092
220,1986,28,41,-0.89257425069809,-1.32727098464966,-1.13880944252014,17.8299808502197,9,1.58274817466736,0,1,3.7111074924469,1,0,0,0,9.53394412994385,40.9599990844727,32.0200004577637,26.5200023651123
220,1987,22,28,-0.88309770822525,-1.33864772319794,-1.15201306343079,17.8342304229736,9,1.59891748428345,0,0,3.70050764083862,1,0,0,0,9.64406871795654,41.3500022888184,31.5999984741211,26.2199993133545
220,1988,5,22,-0.895263373851776,-1.3547956943512,-1.16731953620911,17.8387908935547,9,1.59492564201355,0,0,3.72799944877625,1,0,0,0,9.7507438659668,40.8499984741211,31.1199989318848,25.7999992370605
220,1989,4,5,-0.90362137556076,-1.36924064159393,-1.18155920505524,17.8486194610596,9,1.22992384433746,0,1,3.79242348670959,1,0,0,0,9.76886940002441,40.5099983215332,30.6800003051758,25.4300003051758
220,1990,7,4,-0.902881026268005,-1.37357556819916,-1.18319034576416,17.8539009094238,9,1.2093106508255,0,1,3.7719190120697,1,0,0,0,9.79623603820801,40.5400009155273,30.6299991607666,25.3199996948242
220,1991,7,7,-0.895998060703278,-1.34285187721252,-1.14696252346039,17.8581695556641,9,1.20835721492767,1,1,3.77214169502258,1,0,0,0,9.82833290100098,40.8199996948242,31.7600021362305,26.1099987030029
220,1992,4,7,-0.900171339511871,-1.31826198101044,-1.13072240352631,17.8628005981445,9,1.16808772087097,0,1,3.74902367591858,1,0,0,0,9.87308025360107,40.6500015258789,32.2799987792969,26.7600002288818
220,1993,4,4,-0.902141332626343,-1.37357556819916,-1.17279720306396,17.8667602539062,9,1.12377786636353,0,1,3.68799185752869,1,0,0,0,9.87493419647217,40.5699996948242,30.9500007629395,25.3199996948242
220,1994,15,4,-0.90708327293396,-1.37792944908142,-1.17053806781769,17.8700904846191,9,1.12066960334778,0,0,3.7287974357605,1,0,0,0,9.91294288635254,40.3699989318848,31.0200004577637,25.2099990844727
220,1995,6,15,-0.899679481983185,-1.35945773124695,-1.15043199062347,17.8732604980469,9,1.10772454738617,0,0,3.77593111991882,1,0,0,0,9.95963191986084,40.6699981689453,31.6500015258789,25.6800003051758
225,1975,2,2,-1.71758008003235,-2.22192716598511,-1.84326338768005,15.6725902557373,10,1.78155112266541,0,0,4.03818273544312,1,0,0,0,9.15978336334229,17.9500007629395,15.8299999237061,10.8400001525879
225,1976,3,2,-1.622523188591,-2.14046621322632,NA,15.663330078125,10,1.73653602600098,0,1,4.10152244567871,1,0,0,0,9.16104507446289,19.7399997711182,NA,11.7600002288818
225,1977,3,3,-1.62607550621033,-2.07465314865112,NA,15.6603403091431,10,1.73270273208618,0,1,4.20322465896606,1,0,0,0,9.21890354156494,19.6700000762939,NA,12.5599975585938
225,1978,3,3,-1.60445034503937,-2.08666753768921,NA,15.661919593811,10,1.72217071056366,0,1,4.15995979309082,1,0,0,0,9.29935836791992,20.1000003814697,NA,12.4100008010864
225,1979,5,3,-1.63015103340149,-2.09070467948914,NA,15.664119720459,10,1.71446359157562,0,1,4.2093768119812,1,0,0,0,9.4273853302002,19.5900001525879,NA,12.3600006103516
225,1980,11,5,-1.68147110939026,-2.10619640350342,-1.76609170436859,15.6590700149536,10,1.69200265407562,0,1,4.28815698623657,1,0,0,0,9.5842456817627,18.6100006103516,17.1000003814697,12.1699981689453
225,1981,5,11,-1.68523967266083,-2.14131712913513,-1.79396188259125,15.664589881897,10,1.71011984348297,0,1,4.28179025650024,1,0,0,0,9.64134311676025,18.5399990081787,16.6299991607666,11.7499980926514
225,1982,1,5,-1.65548181533813,-2.07784271240234,-1.74125647544861,15.6703996658325,10,1.71477484703064,0,1,4.2176570892334,1,0,0,0,9.6394567489624,19.1000003814697,17.5300006866455,12.520001411438
225,1983,1,1,-1.639897108078,-2.06120872497559,-1.72204685211182,15.6747703552246,10,1.68444001674652,0,1,4.22463321685791,1,0,0,0,9.62641525268555,19.4000015258789,17.8700008392334,12.7300004959106
225,1984,4,1,-1.62302982807159,-2.02041816711426,-1.70100522041321,15.6783504486084,10,1.66261768341064,0,0,4.27899980545044,1,0,0,0,9.692458152771,19.7299995422363,18.2499980926514,13.2600011825562
225,1985,1,4,-1.60196590423584,-1.8164621591568,-1.55164086818695,15.682689666748,10,1.64036738872528,0,0,4.31284284591675,1,0,0,0,9.77041339874268,20.1499996185303,21.189998626709,16.2599983215332
225,1986,2,1,-1.46403968334198,-1.82697224617004,-1.55684554576874,15.6879301071167,10,1.66954183578491,0,0,4.2573413848877,1,0,0,0,9.85429763793945,23.1299991607666,21.0799999237061,16.0900001525879
225,1987,5,2,-1.42878437042236,-1.82697224617004,-1.55826961994171,15.6942100524902,10,1.65451419353485,0,0,4.24250888824463,1,0,0,0,9.94855690002441,23.9600009918213,21.0499992370605,16.0900001525879
225,1988,2,5,-1.27833724021912,-1.81707727909088,-1.5464631319046,15.6978702545166,10,1.65106809139252,0,0,4.26857852935791,1,0,0,0,10.0320596694946,27.8499984741211,21.2999992370605,16.25
225,1989,2,2,-1.20865046977997,-1.82201254367828,-1.55447638034821,15.7096796035767,10,1.68149185180664,0,0,4.32472705841064,1,0,0,0,10.0513000488281,29.8599987030029,21.1299991607666,16.1700000762939
225,1990,1,2,-1.08500528335571,-1.83070826530457,-1.55400323867798,15.719409942627,10,1.64096891880035,0,0,4.27668857574463,1,0,0,0,10.092209815979,33.7900009155273,21.1399993896484,16.0299987792969
225,1991,3,1,-1.56973648071289,-1.80423700809479,-1.51914024353027,15.7324304580688,10,1.10635435581207,0,0,4.22809410095215,1,0,0,0,10.0960502624512,20.810001373291,21.8899993896484,16.4599990844727
225,1992,5,3,-1.54881322383881,-1.77963328361511,NA,15.7433996200562,10,1.07668483257294,0,0,4.21757507324219,1,0,0,0,10.1237497329712,21.25,NA,16.8699989318848
225,1993,0,5,-1.51503729820251,-1.65915358066559,-1.39755761623383,15.7525196075439,10,1.05716133117676,0,0,4.20035791397095,1,0,0,0,10.1226596832275,21.9799995422363,24.7199993133545,19.0299987792969
225,1994,3,0,-1.48324584960938,-1.65600550174713,-1.39634466171265,15.7605600357056,10,1.05421304702759,0,0,4.19848871231079,1,0,0,0,10.1463603973389,22.6900005340576,24.75,19.0900020599365
225,1995,0,3,-1.45757555961609,-1.61948823928833,-1.36884748935699,15.7672595977783,10,1.04455256462097,0,0,4.19234418869019,1,0,0,0,10.1687297821045,23.2800006866455,25.439998626709,19.7999992370605
230,1975,8,6,-1.56781625747681,-2.19014954566956,-2.04949450492859,17.3854694366455,1,1.25553226470947,0,0,3.37723898887634,1,0,0,0,8.45467853546143,20.8500003814697,12.8800001144409,11.1900014877319
230,1976,5,8,-1.57987916469574,-2.25474786758423,NA,17.3972797393799,1,1.22507035732269,0,0,3.41046571731567,1,0,0,0,8.48858833312988,20.6000003814697,NA,10.4899988174438
230,1977,3,5,-1.48987865447998,-2.08747363090515,NA,17.4091701507568,1,1.27036023139954,0,0,3.38101577758789,1,0,0,0,8.54169082641602,22.5400009155273,NA,12.4000015258789
230,1978,24,3,-1.44774436950684,-2.03714871406555,NA,17.42041015625,9,1.26646554470062,0,0,3.33221125602722,1,0,0,0,8.6204719543457,23.5100002288818,NA,13.0399990081787
230,1979,9,24,-1.4250351190567,-1.98050165176392,NA,17.4293403625488,9,1.25816977024078,0,0,3.33588099479675,1,0,0,0,8.71915435791016,24.0500011444092,NA,13.7999992370605
230,1980,14,9,-1.41923081874847,-2.0084240436554,-1.85789930820465,17.4368095397949,9,1.21312284469604,0,0,3.45994353294373,1,0,0,0,8.8424596786499,24.1900005340576,15.6000003814697,13.4200010299683
230,1981,10,14,-1.42586708068848,-2.08264660835266,NA,17.4462604522705,9,1.19788455963135,0,0,3.56996774673462,1,0,0,0,8.89233684539795,24.0300006866455,NA,12.4600009918213
230,1982,10,10,-1.38190400600433,-1.99143064022064,NA,17.4515991210938,10,1.22906363010406,0,0,3.59535002708435,1,0,0,0,8.91878414154053,25.1100006103516,NA,13.6499996185303
230,1983,25,10,-1.35015523433685,-1.98558700084686,NA,17.4562797546387,10,1.26496851444244,0,1,3.68253660202026,1,0,0,0,8.92598628997803,25.9200000762939,NA,13.7299995422363
230,1984,29,25,-1.34784317016602,-1.85469925403595,-1.67557775974274,17.4602508544922,10,1.23223674297333,0,1,3.71852087974548,1,0,0,0,8.98519515991211,25.9799995422363,18.7199993133545,15.6499996185303
